date,close,adj_close
2020-01-16,9.8,4.854785
2020-01-17,9.8,4.854785
2020-01-21,9.82,4.864693
2020-01-22,9.82,4.864693
2020-01-23,9.82,4.864693
2020-01-24,9.82,4.864693
2020-01-27,9.8,4.854785
2020-01-28,9.8,4.854785
2020-01-29,9.8,4.854785
2020-01-30,9.78,4.844878
2020-01-31,9.77,4.839923
2020-02-03,9.78,4.844878
2020-02-04,9.8,4.854785
2020-02-05,9.79,4.849833
2020-02-06,9.82,4.864693
2020-02-07,9.83,4.869647
2020-02-10,9.83,4.869647
2020-02-11,9.85,4.879556
2020-02-12,9.81,4.859738
2020-02-13,9.87,4.889462
2020-02-14,9.86,4.884507
2020-02-18,9.86,4.884507
2020-02-19,9.87,4.889462
2020-02-20,9.86,4.884507
2020-02-21,9.88,4.894415
2020-02-24,9.84,4.874601
2020-02-25,9.81,4.859738
2020-02-26,9.8,4.854785
2020-02-27,9.75,4.830016
2020-02-28,9.68,4.79534
2020-03-02,9.67,4.790384
2020-03-03,9.71,4.810201
2020-03-04,9.71,4.810201
2020-03-05,9.65,4.780479
2020-03-06,9.58,4.7458
2020-03-09,9.35,4.631861
2020-03-10,9.33,4.621953
2020-03-11,9.26,4.587276
2020-03-12,9.02,4.468385
2020-03-13,8.99,4.453523
2020-03-16,8.72,4.319768
2020-03-17,8.59,4.255368
2020-03-18,8.28,4.101798
2020-03-19,7.94,3.933367
2020-03-20,7.67,3.799613
2020-03-23,7.45,3.690627
2020-03-24,7.46,3.695582
2020-03-25,7.49,3.710441
2020-03-26,7.63,3.779796
2020-03-27,7.69,3.80952
2020-03-30,7.74,3.834289
2020-03-31,7.68,3.90186
2020-04-01,7.6,3.861216
2020-04-02,7.58,3.851054
2020-04-03,7.55,3.835815
2020-04-06,7.51,3.815492
2020-04-07,7.59,3.856135
2020-04-08,7.6,3.861216
2020-04-09,7.74,3.932343
2020-04-13,7.73,3.927263
2020-04-14,7.76,3.942506
2020-04-15,7.71,3.917101
2020-04-16,7.73,3.927263
2020-04-17,7.76,3.942506
2020-04-20,7.74,3.932343
2020-04-21,7.71,3.917101
2020-04-22,7.72,3.922183
2020-04-23,7.72,3.922183
2020-04-24,7.7,3.912022
2020-04-27,7.72,3.922183
2020-04-28,7.73,3.927263
2020-04-29,7.76,3.942506
2020-04-30,7.76,3.942506
2020-05-01,7.75,3.937425
2020-05-04,7.71,3.917101
2020-05-05,7.74,3.932343
2020-05-06,7.75,3.937425
2020-05-07,7.76,3.942506
2020-05-08,7.76,3.942506
2020-05-11,7.75,3.937425
2020-05-12,7.78,3.952667
2020-05-13,7.76,3.942506
2020-05-14,7.73,3.927263
2020-05-15,7.73,3.927263
2020-05-18,7.79,3.957746
2020-05-19,7.8,3.962827
2020-05-20,7.81,3.967908
2020-05-21,7.83,3.978068
2020-05-22,7.82,3.972988
2020-05-26,7.89,4.008551
2020-05-27,7.94,4.033956
2020-05-28,7.95,4.039037
2020-05-29,7.94,4.033956
2020-06-01,7.97,4.049198
2020-06-02,8.0,4.064438
2020-06-03,8.07,4.100003
2020-06-04,8.1,4.115244
2020-06-05,8.2,4.166049
2020-06-08,8.23,4.18129
2020-06-09,8.24,4.186371
2020-06-10,8.24,4.186371
2020-06-11,8.14,4.135567
2020-06-12,8.18,4.15589
2020-06-15,8.17,4.150809
2020-06-16,8.26,4.196534
2020-06-17,8.26,4.196534
2020-06-18,8.26,4.196534
2020-06-19,8.28,4.206694
2020-06-22,8.26,4.196534
2020-06-23,8.28,4.206694
2020-06-24,8.24,4.186371
2020-06-25,8.21,4.171129
2020-06-26,8.19,4.16097
2020-06-29,8.17,4.150809
2020-06-30,8.19,4.262711
2020-07-01,8.21,4.273119
2020-07-02,8.23,4.283528
2020-07-06,8.27,4.304348
2020-07-07,8.27,4.304348
2020-07-08,8.26,4.299144
2020-07-09,8.25,4.293939
2020-07-10,8.25,4.293939
2020-07-13,8.28,4.309553
2020-07-14,8.27,4.304348
2020-07-15,8.3,4.319961
2020-07-16,8.32,4.33037
2020-07-17,8.34,4.340782
2020-07-20,8.36,4.35119
2020-07-21,8.4,4.372011
2020-07-22,8.42,4.38242
2020-07-23,8.41,4.377214
2020-07-24,8.39,4.366806
2020-07-27,8.38,4.361602
2020-07-28,8.39,4.366806
2020-07-29,8.43,4.387625
2020-07-30,8.44,4.392828
2020-07-31,8.44,4.392828
2020-08-03,8.43,4.387625
2020-08-04,8.44,4.392828
2020-08-05,8.45,4.398035
2020-08-06,8.46,4.403239
2020-08-07,8.47,4.408444
2020-08-10,8.47,4.408444
2020-08-11,8.48,4.413649
2020-08-12,8.49,4.418853
2020-08-13,8.48,4.413649
2020-08-14,8.48,4.413649
2020-08-17,8.5,4.424058
2020-08-18,8.49,4.418853
2020-08-19,8.5,4.424058
2020-08-20,8.51,4.429265
2020-08-21,8.51,4.429265
2020-08-24,8.55,4.450082
2020-08-25,8.57,4.460491
2020-08-26,8.58,4.465696
2020-08-27,8.63,4.49172
2020-08-28,8.64,4.496924
2020-08-31,8.65,4.502129
2020-09-01,8.67,4.512538
